country,country_code,year,electricity_access,forest_area,gdp_per_capita,internet_users,life_expectancy,population,secondary_school_enrollment,unemployment
Lebanon,LBN,2000,99.3,13.5073313782991,3986.83513941026,7.95274373635276,73.895,4329340.0,62.5770492553711,8.641
Lebanon,LBN,2001,99.3,13.4992179863148,4009.55929751102,6.78321977527715,74.354,4401918.0,60.7058296203613,8.499
Lebanon,LBN,2002,99.3,13.4911045943304,4290.85283803266,7.0,74.836,4463504.0,62.5551910400391,8.248
Lebanon,LBN,2003,99.2,13.482991202346,4437.71588507526,8.0,75.275,4525508.0,64.8559494018555,8.061
Lebanon,LBN,2004,99.9,13.4748778103617,4600.68371412993,9.0,75.693,4599279.0,66.0179901123047,7.85
Lebanon,LBN,2005,99.2,13.4667644183773,4602.19804637945,10.14000034,76.074,4671102.0,66.4239807128906,8.249
Lebanon,LBN,2006,99.4,13.458651026393,4635.2514117486,15.0,75.677,4751136.0,67.2385787963867,8.679
Lebanon,LBN,2007,97.8,13.4505376344086,5125.25809960149,18.74,76.732,4844118.0,68.0434875488281,8.98
Lebanon,LBN,2008,99.9,13.4424242424242,5912.04532820842,22.53,76.956,4925354.0,68.8993988037109,7.666
Lebanon,LBN,2017,99.9,13.8347996089932,8608.21084982387,78.18080139,78.192,6160128.0,63.1400703776303,10.258
Lebanon,LBN,2018,99.7,13.8934506353861,9174.53666204759,80.90000153,78.263,5984119.0,64.2435656996928,10.755
Lebanon,LBN,2019,100.0,13.9521016617791,8905.88005497437,81.48120117,78.208,5794594.0,65.2767643910733,11.301
Lebanon,LBN,2020,100.0,14.010752688172,5561.19166950397,82.0664978,76.299,5702398.0,65.89697761206,13.252
Lebanon,LBN,2021,100.0,14.069403714565,4045.37391066234,82.65599823,73.65,5718122.0,67.5143617766569,12.715
Lebanon,LBN,2022,100.0,14.128054740958,3654.35845534878,81.46479797,78.003,5744489.0,64.5017084327233,11.105
Lebanon,LBN,2023,100.0,14.1867057673509,3477.72489842684,81.7059021,77.817,5773493.0,62.8279212477627,10.985
Lebanon,LBN,2024,100.0,,4473.27134441128,80.63400269,77.945,5805962.0,63.7923011779785,
Lesotho,LSO,2000,4.3,1.13702239789196,442.779545779081,0.211806070361977,48.783,2003913.0,28.7576808929443,16.169
Lesotho,LSO,2001,1.3,1.13702239789196,412.677473676821,0.261150063093855,47.153,2000853.0,30.2747707366943,16.081
Lesotho,LSO,2002,3.4,1.13702239789196,388.92334985135,1.08394313737534,45.95,1994679.0,31.2329406738281,16.079
Lesotho,LSO,2003,5.4,1.13702239789196,583.270036200288,1.53249659019509,44.921,1985059.0,32.0320014953613,16.056
Lesotho,LSO,2004,6.8,1.13702239789196,766.685820928242,2.17552433931097,44.039,1971129.0,34.4488716125488,16.154
Lesotho,LSO,2005,9.6,1.13702239789196,861.381496414995,2.580199957,43.611,1953076.0,36.768440246582,16.031
Lesotho,LSO,2006,9.7,1.13702239789196,925.467485502842,2.97970818724486,43.182,1945063.0,38.4086112976074,16.054
Lesotho,LSO,2007,13.9,1.13702239789196,861.188420899563,3.44543125970873,43.66,1953268.0,41.5562515258789,15.942
Lesotho,LSO,2008,16.0,1.13702239789196,898.482517882593,3.58,44.304,1966541.0,44.7508811950684,15.851
Lesotho,LSO,2017,33.7,1.13702239789196,1069.36673247542,39.0,53.874,2157110.0,59.3586515505342,16.379
Lesotho,LSO,2018,47.0,1.13702239789196,1170.65569702819,40.79999924,54.638,2183603.0,,16.614
Lesotho,LSO,2019,44.6,1.13702239789196,1082.05706777516,42.301733569273,55.249,2209405.0,,16.876
Lesotho,LSO,2020,47.5,1.13702239789196,918.582574704447,43.65750122,55.133,2235727.0,,18.385
Lesotho,LSO,2021,50.4,1.13702239789196,1066.58645143823,45.05670166,54.209,2261542.0,,18.214
Lesotho,LSO,2022,50.0,1.13702239789196,1030.12582947757,48.06959915,56.812,2286110.0,,16.623
Lesotho,LSO,2023,57.3,1.13702239789196,921.435141557056,48.98590088,57.375,2311472.0,,16.348
Lesotho,LSO,2024,60.6,,1023.04227681523,51.79660034,57.798,2337423.0,,16.34
Liberia,LBR,2000,,85.3679401993355,298.485340578945,0.0177027057169472,51.852,2928117.0,34.139778137207,2.018
Liberia,LBR,2001,,85.0537790697674,300.463828598983,0.033812227177592,53.109,3015338.0,,2.104
Liberia,LBR,2002,,84.7396179401993,299.536445539621,0.0327133071190699,54.061,3094782.0,,2.222
Liberia,LBR,2003,,84.4254568106312,239.779556677091,0.0318689345450327,53.045,3119532.0,,2.42
Liberia,LBR,2004,,84.1112956810631,284.140223992458,0.0310111848040233,55.949,3156892.0,,2.424
Liberia,LBR,2005,,83.797134551495,287.487333441381,0.551400006,56.765,3301015.0,,2.413
Liberia,LBR,2006,,83.4829734219269,320.55808618515,0.529999971,57.495,3490787.0,,2.28
Liberia,LBR,2007,3.0,83.1688122923588,374.211308104278,0.551400006,58.147,3669050.0,,2.232
Liberia,LBR,2008,1.3,82.8546511627907,451.713856283285,0.529999971,58.675,3821003.0,,2.221
Liberia,LBR,2017,24.2,80.0272009966777,699.269095727404,16.29999924,60.777,4848925.0,,3.067
Liberia,LBR,2018,22.8,79.7130398671096,692.203127129794,17.27770042,60.999,4944726.0,,3.058
Liberia,LBR,2019,23.1,79.3988787375415,658.164180770507,19.89579964,61.232,5043721.0,,3.071
Liberia,LBR,2020,27.6,79.0847176079734,616.787867006715,22.91069984,61.267,5149463.0,37.7416801452637,4.102
Liberia,LBR,2021,29.8,78.7705564784053,667.96610514319,26.38229942,61.166,5259323.0,,3.844
Liberia,LBR,2022,31.8,78.4563953488372,744.617175237387,30.38010025,61.934,5373294.0,,2.956
Liberia,LBR,2023,32.5,78.1422342192691,799.194470229642,31.22410011,62.163,5493031.0,,2.905
Liberia,LBR,2024,34.9,,851.497723870206,32.23360062,62.324,5612817.0,,2.914
Libya,LBY,2000,99.8,0.123327687918433,7214.10040377084,0.187042622337565,70.542,5305021.0,,19.275
Libya,LBY,2001,96.9,0.123327687918433,6312.80030498965,0.366533175284228,70.653,5403639.0,,19.239
Libya,LBY,2002,95.2,0.123327687918433,3718.29434696755,2.24441822165946,70.788,5508410.0,110.586441040039,19.281
Libya,LBY,2003,93.5,0.123327687918433,4674.09943200321,2.81451798740855,70.996,5619398.0,106.755638122559,19.074
Libya,LBY,2004,91.8,0.123327687918433,5773.76333234281,3.53283816154549,71.21,5736693.0,,18.938
Libya,LBY,2005,90.1,0.123327687918433,8079.24957329001,3.91779995,71.439,5858798.0,93.6851577758789,18.66
Libya,LBY,2006,88.4,0.123327687918433,10048.8480434289,4.301099777,71.632,5980211.0,97.6095123291016,18.805
Libya,LBY,2007,86.8,0.123327687918433,11144.9448413435,4.72199937850513,71.788,6104380.0,,18.771
Libya,LBY,2008,85.1,0.123327687918433,13906.1407818125,9.0,71.936,6235430.0,,19.041
Libya,LBY,2017,70.6,0.123327687918433,9965.83236729757,47.5,72.721,6738770.0,,19.053
Libya,LBY,2018,67.0,0.123327687918433,11196.5854810844,47.5,73.151,6849055.0,,18.865
Libya,LBY,2019,68.5,0.123327687918433,9963.19489084483,71.40409851,72.941,6951033.0,,19.087
Libya,LBY,2020,69.4,0.123327687918433,6650.33810585348,74.35810089,72.388,7045399.0,,19.651
Libya,LBY,2021,70.2,0.123327687918433,4935.82787349801,77.438797,72.062,7135175.0,,19.779
Libya,LBY,2022,70.0,0.123327687918433,5986.63694851258,80.64720154,74.462,7223805.0,,19.238
Libya,LBY,2023,73.2,0.123327687918433,6026.51518708812,82.10469818,69.339,7305659.0,,18.713
Libya,LBY,2024,77.4,,6569.16408678648,81.95449829,71.121,7381023.0,,19.085
Liechtenstein,LIE,2000,100.0,41.875,76087.911114202,36.5152298938015,76.8268292682927,32645.0,,
Liechtenstein,LIE,2001,100.0,41.874375,75067.8001680043,45.1168526483592,79.2756097560976,33194.0,,
Liechtenstein,LIE,2002,100.0,41.87375,79795.1785891101,59.4707106749926,79.6365853658537,33694.0,,
Liechtenstein,LIE,2003,100.0,41.87375,90108.3673647008,58.8096918372148,79.9609756097561,34079.0,111.74047088623,
Liechtenstein,LIE,2004,100.0,41.873125,100280.831356705,64.0074481394199,81.7707317073171,34447.0,110.761421203613,
Liechtenstein,LIE,2005,100.0,41.8725,105295.057027611,63.37139893,80.6682926829268,34753.0,107.089302062988,
Liechtenstein,LIE,2006,100.0,41.871875,114167.939211301,64.21420288,80.9487804878049,35037.0,107.011070251465,
Liechtenstein,LIE,2007,100.0,41.87125,130492.595349517,65.0802002,81.2951219512195,35262.0,106.128601074219,
Liechtenstein,LIE,2008,100.0,41.87125,143249.227302093,70.0,82.6829268292683,35473.0,107.566116333008,
Liechtenstein,LIE,2017,100.0,41.875,170547.092298954,99.54660034,83.7463414634147,37962.0,117.094329833984,
Liechtenstein,LIE,2018,100.0,41.875,174988.775083446,,83.0414634146342,38246.0,112.010162353516,
Liechtenstein,LIE,2019,100.0,41.875,166907.839305016,93.14610291,84.1609756097561,38563.0,119.209663391113,
Liechtenstein,LIE,2020,100.0,41.875,164671.093553454,94.34999847,81.6585365853659,38901.0,120.228446960449,
Liechtenstein,LIE,2021,100.0,41.875,201944.830335076,95.56939697,84.4024390243902,39182.0,118.726867675781,
Liechtenstein,LIE,2022,100.0,41.875,188055.003235348,97.88069916,84.1219512195122,39493.0,,
Liechtenstein,LIE,2023,100.0,41.875,206780.590353385,98.13230133,84.5951219512195,39846.0,,
Liechtenstein,LIE,2024,100.0,,220167.225473557,98.2641983,84.2,40450.0,,
Lithuania,LTU,2000,99.5,32.2271857051691,3300.63634928559,6.42706749477765,72.0195121951219,3499536.0,,15.931
Lithuania,LTU,2001,99.5,32.4664964901085,3532.52787363242,7.17935699381369,71.6585365853659,3470818.0,99.6236419677734,16.84
Lithuania,LTU,2002,99.4,32.7058072750479,4148.13091485015,17.69,71.7609756097561,3443067.0,102.291709899902,13.008
Lithuania,LTU,2003,99.4,32.9451180599872,5507.47434187652,25.91,72.0609756097561,3415213.0,105.020172119141,12.874
Lithuania,LTU,2004,99.4,33.1844288449266,6734.57487061946,31.23,71.9609756097561,3377075.0,103.009536743164,10.684
Lithuania,LTU,2005,99.4,33.423739629866,7857.03148786492,36.22,71.2536585365854,3322528.0,104.49723815918,8.325
Lithuania,LTU,2006,99.4,33.6630504148054,9210.10118229413,43.9,71.0560975609756,3269909.0,107.004852294922,5.78
Lithuania,LTU,2007,99.4,33.9023611997447,12295.1212779366,49.9,70.9,3231294.0,106.929290771484,4.25
Lithuania,LTU,2008,99.4,34.1443956920622,14955.5345462921,55.22,71.8121951219512,3198231.0,106.108779907227,5.826
Lithuania,LTU,2017,100.0,35.0569116074137,16800.1510246099,77.6152565124514,75.4804878048781,2842639.0,107.223350524902,7.073
Lithuania,LTU,2018,100.0,35.0950023950184,19247.2315367967,79.7225827680518,75.6804878048781,2819200.0,106.866737365723,6.147
Lithuania,LTU,2019,100.0,35.1325455126158,19608.7943945553,81.5818683764046,76.2829268292683,2811089.0,106.835861206055,6.255
Lithuania,LTU,2020,100.0,35.1485148514851,20428.6478157394,83.05554724,75.0292682926829,2810369.0,106.810821533203,8.487
Lithuania,LTU,2021,100.0,35.1807490816164,23882.8668916753,86.93054425,74.0365853658537,2808380.0,105.67610168457,7.112
Lithuania,LTU,2022,100.0,35.2036435371542,24946.5724005188,87.72420219,75.6439024390244,2831639.0,106.918357849121,5.955
Lithuania,LTU,2023,100.0,35.2301501597444,27983.3658256887,88.50287484,77.290243902439,2871585.0,105.428817749023,6.841
Lithuania,LTU,2024,100.0,,29603.7772588256,89.16116293,77.1951219512195,2888278.0,104.860809326172,6.851
Low & middle income,LMY,2000,72.8514198716747,30.1512481579354,1181.58700856793,,65.5026469068866,4905832166.0,53.7373313903809,5.85095700176626
Low & middle income,LMY,2001,73.5189375305666,30.0650620595332,1166.62849081531,,65.8252012990643,4982645927.0,54.6608695983887,5.99852495062941
Low & middle income,LMY,2002,74.04839410795,29.9794844851499,1165.81880007426,,66.1730202625342,5058611691.0,56.2143402099609,6.19417254239003
Low & middle income,LMY,2003,75.1627496964261,29.8906703185327,1282.06751065817,,66.5206935734983,5134151809.0,57.147518157959,6.25409528839094
Low & middle income,LMY,2004,75.1922710297994,29.7465352823782,1485.19021783787,,66.7485375374222,5210186432.0,58.4568710327148,6.12111625915839
Low & middle income,LMY,2005,76.1622254009627,29.6593934689503,1731.57858565204,,67.1609764802491,5286284172.0,59.4810905456543,6.07307040352156
Low & middle income,LMY,2006,76.9955705622239,29.5770914802413,2012.45292596824,,67.5165744610236,5362644527.0,60.5704383850098,5.88469145974764
Low & middle income,LMY,2007,77.7987542218982,29.4918771935774,2438.533897181,,67.8705140876484,5438471388.0,62.239818572998,5.79597099801048
Low & middle income,LMY,2008,78.681919816968,29.4065875840976,2864.71513254652,,68.0858529818689,5515409827.0,63.8776588439941,5.7950809136433
Low & middle income,LMY,2017,86.5356490857827,28.1174247457212,4543.08689291431,,70.7083294342373,6233470764.0,71.0693130493164,5.97968341182999
Low & middle income,LMY,2018,87.6089655146589,28.0510413392518,4773.03574184686,,71.0377085637557,6311329885.0,71.8182983398438,5.93231543498439
Low & middle income,LMY,2019,88.0036720417216,27.9813576956848,4857.12471542798,,71.2751936184695,6387395177.0,72.2773895263672,5.79766416170734
Low & middle income,LMY,2020,88.3700636132634,27.9147676747574,4646.47209072865,,70.6688288777218,6460393883.0,72.8933029174805,6.61993043653694
Low & middle income,LMY,2021,89.5267133602325,27.8409820968805,5422.11312035073,,69.5994726083483,6527758150.0,73.7843627929688,6.16482463440876
Low & middle income,LMY,2022,89.4668649583682,27.7739059795262,5626.6962378216,,71.5990630119306,6590522389.0,74.0918502807617,5.41429545248604
Low & middle income,LMY,2023,89.8583124845854,27.7055501695387,5733.51584469729,,71.8872400935005,6654784822.0,73.8575210571289,4.97693562706687
Low & middle income,LMY,2024,90.2581392015093,,5874.03080372303,,72.02401270252,6722971301.0,73.9114227294922,4.91415352193048
Low income,LIC,2000,15.871513966618,25.3625413671828,317.461777868995,,53.5658266787602,384939694.0,24.0485591888428,5.11443156843013
Low income,LIC,2001,16.6083802971537,25.2434592722698,291.602896137735,,54.0977622538533,395479907.0,24.971549987793,5.10425398198014
Low income,LIC,2002,17.2911946260875,25.1243771773567,312.033046088699,,54.5883733134626,407257571.0,25.6851596832275,5.06387678784652
Low income,LIC,2003,19.0128510487425,25.0056896397085,337.323217701076,,55.6467903296323,419524938.0,27.3153591156006,5.00409578843454
Low income,LIC,2004,19.7997170832033,24.5833098038173,383.840853294896,,56.1525263948714,431686343.0,28.6529102325439,4.84831075367826
Low income,LIC,2005,19.5165337187456,24.4655863997424,453.224271956859,1.0,56.7098937328984,444311036.0,29.6372108459473,4.68515443204862
Low income,LIC,2006,22.0489105409309,24.3478500789332,513.580915416891,1.3,57.5164128657126,457733823.0,31.2428207397461,4.67868387277946
Low income,LIC,2007,23.5748631384136,24.2301058796395,607.256208483496,2.5,58.1967760446753,471363220.0,32.1029510498047,4.71846521406053
Low income,LIC,2008,23.0606102478975,24.1125498700074,712.253935519919,3.0,58.8124314098635,485037568.0,33.830638885498,4.84535966951225
Low income,LIC,2017,39.1396999246683,20.6983113735362,644.852308695691,11.4,62.1652180538127,616499860.0,39.1869812011719,5.14359043444685
Low income,LIC,2018,40.4586751561812,20.5623020867419,661.14729086377,13.8,62.8810663634809,633927417.0,39.6589889526367,5.08766017796121
Low income,LIC,2019,41.8440112578434,20.4213117920069,671.117139517642,16.4,63.3423644700836,652255298.0,40.1644515991211,5.12297180265082
Low income,LIC,2020,43.236730725436,20.2830964718304,645.138571127662,17.6,63.3985123751126,670891024.0,40.6751289367676,5.80412040229029
Low income,LIC,2021,44.8338005527739,20.1429261190799,694.087880017057,19.0,62.9162289932422,689336827.0,41.3215103149414,5.83298884904326
Low income,LIC,2022,44.9581860319955,20.0040599818514,778.915065676706,21.2,64.0824869475372,707776045.0,41.4288291931152,5.26019458558182
Low income,LIC,2023,46.8863791540125,19.8644342374234,765.64916597333,22.0,65.0356834241329,727162058.0,41.2906608581543,5.07474818178355
Low income,LIC,2024,48.8005987231827,,808.500564579264,22.5,65.236848074161,747152629.0,41.4877090454102,4.89022892217814
Lower middle income,LMC,2000,56.5187062349224,33.2354052824208,591.6158736036,,61.067603976086,1974298738.0,44.3241806030273,6.51091230520836
Lower middle income,LMC,2001,57.8061851632183,33.1089152116661,590.256241725203,,61.4468342858288,2014775934.0,44.7102012634277,6.50399927324373
Lower middle income,LMC,2002,58.6512310568251,32.9823300240422,592.915988893375,,61.926798189265,2054637039.0,46.1716613769531,6.57940223280792
Lower middle income,LMC,2003,61.2062437395027,32.8558040407965,654.795104843531,,62.3568599660003,2094151717.0,47.8135604858398,6.58965998612598
Lower middle income,LMC,2004,60.5800287847555,32.7323880453272,750.45634984079,,62.7587875522039,2134083088.0,49.065990447998,6.48629456582569
Lower middle income,LMC,2005,63.6115728658802,32.6059009781695,854.63462964185,3.6,63.1102278346515,2173648512.0,50.3807487487793,6.39814038693
Lower middle income,LMC,2006,64.3546929200155,32.4791117863993,988.797129298747,4.4,63.5808285753849,2213010272.0,51.1986999511719,6.25064125113883
Lower middle income,LMC,2007,66.5219973625518,32.3521989083293,1194.21832017754,5.6,63.9765127251389,2252804798.0,52.6159515380859,6.1604873702491
Lower middle income,LMC,2008,68.4462514811748,32.2259905171219,1311.6253263276,6.4,64.2324104108652,2292423648.0,54.4167213439941,6.18448761271065
Lower middle income,LMC,2017,83.6717620116648,30.9984145810702,1943.04862156303,24.4,67.6239325402262,2650727446.0,64.5459213256836,6.47118842422572
Lower middle income,LMC,2018,86.0358983303437,30.864739385547,1986.83702598126,27.2,67.9414432210583,2687882795.0,65.6671371459961,6.50468294481071
Lower middle income,LMC,2019,86.7664523653516,30.7319872542004,2116.20506959362,33.4,68.2362841633293,2724611683.0,66.0686264038086,5.93973395532034
Lower middle income,LMC,2020,87.534043658525,30.6013821441859,1996.97695544468,42.5,67.6210996997917,2761575388.0,67.2740707397461,7.01028456505462
Lower middle income,LMC,2021,89.8258266528143,30.472490378202,2251.14460096524,47.4,66.0070723287166,2797047001.0,68.5112686157227,6.2565962013459
Lower middle income,LMC,2022,89.9475979235739,30.3445620829388,2347.99329840156,52.3,69.0302473093761,2832445640.0,68.8880081176758,4.99827575124402
Lower middle income,LMC,2023,90.5927216759463,30.2164969333076,2319.95481547486,55.4,69.3282445149932,2869695351.0,68.3673324584961,4.44638060849243
Lower middle income,LMC,2024,91.3581860772078,,2354.1541763908,58.9,69.5243427458333,2907379621.0,67.9754104614258,4.47150579245463
Luxembourg,LUX,2000,100.0,33.6769652665025,48659.6390968187,22.8873279731211,77.8731707317073,436300.0,,2.345
Luxembourg,LUX,2001,100.0,33.7546514608889,48440.1805564662,36.163422506306,77.8243902439025,441525.0,95.656379699707,1.805
